indicator;País__ESTANDAR;Años__ESTANDAR;value;unit;notes_ids;source_id
Tasa de migración;Guyana;1977;-13.29;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1978;-14.20;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1979;-16.35;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1980;-19.17;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1981;-21.84;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1982;-23.60;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1983;-25.07;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1984;-26.23;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1985;-27.08;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1986;-27.71;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1987;-28.15;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1988;-28.46;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1989;-28.50;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1990;-28.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1991;-20.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1992;-17.91;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1993;-17.35;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1994;-17.45;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1995;-17.46;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1996;-17.46;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1997;-17.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1998;-17.36;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;1999;-17.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2000;-17.21;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2001;-17.05;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2002;-16.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2003;-16.33;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2004;-16.51;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2005;-16.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2006;-17.42;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2007;-17.86;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2008;-18.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2009;-18.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2010;-18.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2011;-19.31;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2012;-9.57;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2013;-9.20;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2014;-8.90;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2015;-8.60;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2016;-8.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2017;-7.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2018;39.04;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2019;-30.42;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2020;1.01;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2021;-5.35;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2022;-4.81;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2023;-4.78;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2024;-4.75;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2025;-4.72;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2026;-4.69;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2027;-4.66;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2028;-4.63;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2029;-4.61;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2030;-4.59;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2031;-4.57;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2032;-4.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2033;-4.53;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2034;-4.52;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2035;-4.50;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2036;-4.49;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2037;-4.48;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2038;-4.47;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2039;-4.46;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2040;-4.45;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2041;-4.45;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2042;-4.44;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2043;-4.44;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2044;-4.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2045;-4.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2046;-4.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2047;-4.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2048;-4.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2049;-4.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2050;-4.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2051;-4.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2052;-4.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2053;-4.44;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2054;-4.44;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2055;-4.45;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2056;-4.46;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2057;-4.47;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2058;-4.48;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2059;-4.49;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2060;-4.50;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2061;-4.52;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2062;-4.53;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2063;-4.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2064;-4.57;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2065;-4.58;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2066;-4.60;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2067;-4.62;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2068;-4.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2069;-4.67;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2070;-4.69;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2071;-4.72;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2072;-4.74;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2073;-4.77;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2074;-4.80;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2075;-4.83;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2076;-4.86;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2077;-4.90;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2078;-4.93;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2079;-4.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2080;-5.01;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2081;-5.04;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2082;-5.09;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2083;-5.13;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2084;-5.17;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2085;-5.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2086;-5.27;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2087;-5.32;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2088;-5.37;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2089;-5.42;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2090;-5.48;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2091;-5.54;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2092;-5.59;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2093;-5.66;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2094;-5.72;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2095;-5.78;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2096;-5.85;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2097;-5.92;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2098;-5.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2099;-6.07;Tasa por 1.000 habitantes;;6547
Tasa de migración;Guyana;2100;-6.15;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1950;-2.94;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1951;-2.86;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1952;-2.83;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1953;-2.83;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1954;-2.85;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1955;-2.89;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1956;-2.94;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1957;-2.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1958;-3.05;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1959;-3.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1960;-3.53;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1961;-3.81;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1962;-4.01;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1963;-4.08;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1964;-4.09;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1965;-4.07;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1966;-4.06;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1967;-4.02;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1968;-4.00;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1969;-3.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1970;-3.93;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1971;-3.88;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1972;-3.83;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1973;-3.78;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1974;-3.73;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1975;-3.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1976;-3.65;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1977;-3.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1978;-3.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1979;-3.75;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1980;-3.91;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1981;-3.87;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1982;-3.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1983;-3.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1984;-3.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1985;-3.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1986;-3.96;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1987;-3.92;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1988;-3.86;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1989;-3.81;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1990;-3.76;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1991;-3.72;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1992;-3.67;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1993;-3.62;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1994;-3.58;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1995;-3.55;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1996;-3.52;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1997;-3.47;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1998;-3.40;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;1999;-3.32;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2000;-3.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2001;-3.15;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2002;-3.07;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2003;-3.01;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2004;-2.94;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2005;-2.88;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2006;-2.87;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2007;-2.86;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2008;-2.88;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2009;-2.87;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2010;-2.88;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2011;-2.91;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2012;-2.93;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2013;-2.95;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2014;-3.01;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2015;-3.09;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2016;-3.16;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2017;-3.19;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2018;-3.17;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2019;-3.10;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2020;-2.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2021;-2.88;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2022;-2.78;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2023;-2.71;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2024;-2.65;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2025;-2.59;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2026;-2.52;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2027;-2.46;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2028;-2.39;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2029;-2.31;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2030;-2.22;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2031;-2.13;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2032;-2.04;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2033;-1.94;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2034;-1.83;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2035;-1.70;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2036;-1.59;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2037;-1.50;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2038;-1.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2039;-1.39;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2040;-1.35;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2041;-1.31;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2042;-1.28;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2043;-1.24;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2044;-1.19;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2045;-1.15;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2046;-1.11;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2047;-1.08;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2048;-1.07;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2049;-1.07;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2050;-1.06;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2051;-1.05;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2052;-1.05;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2053;-1.04;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2054;-1.03;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2055;-1.03;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2056;-1.02;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2057;-1.02;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2058;-1.01;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2059;-1.01;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2060;-1.01;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2061;-1.00;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2062;-1.00;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2063;-1.00;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2064;-0.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2065;-0.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2066;-0.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2067;-0.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2068;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2069;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2070;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2071;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2072;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2073;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2074;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2075;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2076;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2077;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2078;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2079;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2080;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2081;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2082;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2083;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2084;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2085;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2086;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2087;-0.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2088;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2089;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2090;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2091;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2092;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2093;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2094;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2095;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2096;-0.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2097;-0.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2098;-0.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2099;-0.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Haití;2100;-0.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1950;-0.06;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1951;-0.12;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1952;-0.17;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1953;-0.32;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1954;-0.50;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1955;-0.69;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1956;-0.91;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1957;-1.13;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1958;-1.36;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1959;-1.65;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1960;-1.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1961;-2.26;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1962;-2.50;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1963;-2.67;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1964;-2.83;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1965;-2.97;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1966;-3.09;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1967;-3.15;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1968;-3.17;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1969;-3.16;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1970;-3.14;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1971;-3.10;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1972;-3.07;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1973;-3.04;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1974;-3.02;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1975;-2.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1976;-2.94;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1977;-2.92;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1978;-2.91;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1979;-2.92;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1980;-2.96;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1981;-2.99;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1982;-3.02;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1983;-3.05;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1984;-3.09;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1985;-3.13;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1986;-3.15;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1987;-3.15;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1988;-3.12;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1989;-3.08;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1990;-3.03;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1991;-2.98;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1992;-2.91;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1993;-2.83;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1994;-2.69;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1995;-2.53;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1996;-2.35;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1997;-2.17;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1998;-2.00;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;1999;-1.81;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2000;-1.61;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2001;-1.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2002;-1.25;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2003;-1.11;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2004;-0.96;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2005;-0.82;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2006;-0.70;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2007;-0.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2008;-0.62;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2009;-0.63;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2010;-0.64;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2011;-0.66;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2012;-0.67;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2013;-0.68;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2014;-0.69;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2015;-0.70;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2016;-0.71;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2017;-0.70;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2018;-0.69;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2019;-0.66;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2020;-0.61;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2021;-0.56;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2022;-0.52;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2023;-0.48;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2024;-0.43;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2025;-0.39;Tasa por 1.000 habitantes;;6547
Tasa de migración;Honduras;2026;-0.36;Tasa por 1.000 habitantes;;6547
