-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2020 through 12/31/2022 
Location: Latitude  -11.7583   Longitude -75.23 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3769.58 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M           MERRA-2 Temperature at 2 Meters (C) 
T2MDEW        MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET        MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS            MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX       MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN       MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2022,1,7,9.19,4.8,6.99,10.85,-263.5,14.71,5.06
2022,1,8,9.1,3.92,6.51,10.83,-263.24,14.58,4.67
2022,1,9,7.73,4.09,5.91,9.12,-265.42,11.74,4.01
2022,1,10,7.09,2.99,5.04,8.9,-259.65,15.37,1.86
2022,1,11,8.01,3.34,5.68,10.05,-259.23,16.55,2.62
2022,1,12,7.84,2.37,5.11,9.7,-260.8,14.94,2.58
2022,1,13,8.6,3.86,6.23,10.84,-263.25,14.6,4.7
2022,1,14,8.5,3.58,6.04,10.96,-261.89,15.23,3.98
2022,1,15,8.25,3.44,5.84,10.83,-262.1,14.54,3.49
2022,1,16,9.32,4.47,6.89,11.85,-262.25,16.07,5.17
2022,1,17,10.47,4.05,7.26,13.27,-259.52,18.33,4.69
2022,1,18,9.2,5.98,7.59,10.44,-264.38,14.17,5.4
2022,1,19,9.28,6.39,7.83,10.56,-265.76,13.88,6.49
2022,1,20,7.9,5.12,6.51,9.29,-266.84,11.47,5.15
2022,1,21,8.96,4.98,6.97,10.96,-261.23,16.31,4.39
2022,1,22,6.89,3.58,5.23,8.54,-264.17,11.55,2.56
2022,1,23,8.43,4.66,6.55,10.26,-259.6,15.92,2.37
2022,1,24,7.77,5.35,6.56,8.72,-263.95,13.15,3.97
2022,1,25,9.37,6.11,7.74,10.98,-262.68,15.62,5.15
2022,1,26,7.85,5.49,6.67,9.06,-264.02,12.45,3.32
2022,1,27,9.91,6.0,7.96,11.76,-261.24,16.88,4.97
2022,1,28,7.55,5.08,6.31,8.55,-263.31,12.61,2.77
2022,1,29,6.0,4.31,5.15,7.05,-264.33,10.92,2.1
2022,1,30,6.78,3.67,5.23,8.42,-262.24,13.58,2.68
2022,1,31,9.09,5.58,7.33,10.67,-263.11,15.43,5.39
2022,2,1,7.96,4.81,6.38,9.35,-261.91,14.53,3.29
2022,2,2,9.74,5.37,7.55,11.84,-261.31,16.46,4.63
2022,2,3,10.36,5.37,7.87,12.65,-261.52,16.89,5.26
2022,2,4,10.05,5.38,7.71,11.99,-262.23,16.48,5.55
2022,2,5,7.6,3.58,5.59,9.51,-259.73,15.67,2.25
2022,2,6,7.26,4.19,5.73,8.51,-261.01,14.02,1.88
2022,2,7,8.92,6.48,7.7,10.08,-264.17,14.81,5.83
2022,2,8,8.44,6.21,7.33,9.42,-266.26,12.72,5.83
2022,2,9,8.93,5.8,7.37,10.31,-264.43,13.73,5.01
2022,2,10,10.06,5.76,7.9,12.13,-260.63,16.77,4.26
2022,2,11,9.65,5.74,7.7,11.51,-262.81,15.69,5.35
2022,2,12,7.93,4.71,6.32,9.37,-262.17,14.11,3.12
2022,2,13,6.05,2.88,4.46,7.92,-262.08,13.49,2.42
2022,2,14,8.35,3.98,6.16,10.33,-260.13,15.5,2.48
2022,2,15,8.71,6.13,7.42,9.95,-264.83,13.64,5.31
2022,2,16,7.75,4.5,6.12,9.69,-261.3,14.12,2.26
2022,2,17,8.76,5.89,7.33,10.35,-264.48,14.34,5.68
2022,2,18,9.35,6.2,7.77,10.85,-262.55,15.32,4.72
2022,2,19,7.18,5.75,6.47,7.99,-266.73,10.23,3.81
2022,2,20,5.5,3.91,4.7,6.32,-265.45,9.61,1.9
2022,2,21,8.2,5.12,6.66,9.62,-262.36,14.9,4.12
2022,2,22,8.9,5.19,7.04,10.86,-262.2,15.38,4.43
2022,2,23,9.98,6.47,8.22,11.94,-262.62,15.96,5.42
2022,2,24,8.8,6.58,7.69,9.75,-266.79,12.46,6.09
2022,2,25,8.06,6.09,7.08,9.09,-265.16,13.06,5.07
2022,2,26,7.4,4.73,6.06,8.76,-264.54,12.56,3.95
2022,2,27,8.58,4.93,6.76,10.41,-260.39,15.85,3.09
2022,2,28,8.47,6.05,7.26,9.26,-266.6,12.12,5.58
2022,3,1,8.48,5.68,7.08,10.12,-262.15,14.91,3.91
2022,3,2,8.58,5.54,7.06,10.17,-262.74,14.99,4.58
2022,3,3,8.62,5.68,7.15,10.0,-263.99,13.87,4.72
2022,3,4,9.19,5.87,7.53,10.49,-262.81,15.14,4.8
2022,3,5,7.62,5.26,6.44,9.07,-261.17,14.6,2.62
2022,3,6,9.06,7.33,8.2,9.69,-266.4,13.31,6.56
2022,3,7,9.09,6.48,7.78,10.15,-264.19,14.33,5.37
2022,3,8,9.38,6.4,7.89,11.01,-263.81,15.22,5.88
2022,3,9,8.06,5.98,7.02,8.98,-265.81,12.69,5.35
2022,3,10,9.33,6.36,7.84,10.8,-262.62,15.27,4.74
2022,3,11,8.9,6.16,7.54,10.22,-263.65,14.66,5.16
2022,3,12,8.2,5.23,6.71,9.65,-263.81,14.39,5.05
2022,3,13,7.88,4.94,6.4,9.1,-265.99,12.26,5.1
2022,3,14,8.69,5.26,6.98,10.37,-261.22,16.16,4.24
2022,3,15,6.91,3.73,5.32,8.55,-260.92,14.69,2.47
2022,3,16,6.84,3.4,5.12,8.53,-260.71,14.15,1.71
2022,3,17,9.03,3.99,6.51,11.0,-259.75,16.37,2.97
2022,3,18,9.58,5.56,7.57,11.62,-262.01,15.76,4.63
2022,3,19,7.42,5.07,6.25,9.39,-263.81,12.51,3.16
2022,3,20,8.67,5.77,7.23,10.08,-263.77,14.42,5.04
2022,3,21,7.8,4.98,6.39,9.03,-264.16,13.15,4.15
2022,3,22,9.43,5.59,7.51,11.16,-261.28,16.23,4.37
2022,3,23,9.91,6.61,8.26,11.3,-263.86,15.39,6.1
2022,3,24,6.12,3.87,5.0,7.01,-265.75,10.05,2.65
2022,3,25,9.01,6.71,7.86,9.88,-264.24,14.29,5.38
2022,3,26,7.13,5.58,6.36,7.76,-265.89,11.18,3.92
2022,3,27,9.52,6.35,7.94,10.76,-261.96,15.97,4.78
2022,3,28,8.4,5.88,7.14,9.63,-263.41,14.51,4.76
2022,3,29,9.28,6.64,7.96,10.58,-263.25,15.19,5.3
2022,3,30,9.3,6.19,7.74,10.54,-263.73,15.12,5.7
2022,3,31,9.48,6.15,7.82,10.97,-262.53,15.37,4.74
2022,4,1,7.04,4.8,5.92,7.89,-267.63,10.22,4.7
2022,4,2,8.33,5.01,6.67,9.86,-260.73,15.64,3.21
2022,4,3,7.96,4.83,6.39,9.43,-260.94,15.23,3.03
2022,4,4,8.21,5.33,6.77,9.47,-261.45,14.61,2.91
2022,4,5,9.14,6.08,7.61,10.33,-263.02,15.06,4.94
2022,4,6,8.55,6.19,7.37,9.53,-265.79,13.1,5.74
2022,4,7,8.92,5.64,7.28,10.15,-262.45,15.13,4.43
2022,4,8,9.19,6.33,7.76,10.37,-263.74,14.7,5.3
2022,4,9,7.46,5.47,6.46,8.44,-267.68,10.38,4.92
2022,4,10,8.8,5.15,6.97,10.44,-260.59,15.83,3.26
2022,4,11,7.68,3.78,5.73,9.44,-259.28,15.96,2.09
2022,4,12,9.14,4.51,6.83,11.22,-258.6,17.18,2.62
2022,4,13,9.9,5.48,7.69,11.65,-259.95,17.01,3.8
2022,4,14,10.44,6.35,8.4,11.9,-263.24,16.13,6.23
2022,4,15,9.26,5.85,7.56,10.65,-264.38,14.51,5.73
2022,4,16,9.55,5.29,7.41,10.77,-259.63,16.87,3.36
2022,4,17,9.75,5.83,7.79,11.16,-263.45,15.52,5.82
2022,4,18,9.33,5.46,7.4,11.14,-261.85,15.57,4.27
2022,4,19,7.96,4.48,6.23,9.08,-262.23,13.8,2.87
2022,4,20,8.82,5.09,6.95,10.03,-265.35,13.3,5.5
2022,4,21,9.02,4.55,6.79,10.5,-263.42,15.19,5.47
2022,4,22,9.39,4.01,6.69,10.9,-258.56,17.24,2.65
2022,4,23,10.3,5.79,8.05,11.87,-260.36,17.54,4.75
2022,4,24,9.96,6.05,8.0,11.43,-263.73,15.14,5.72
2022,4,25,9.35,5.53,7.44,10.47,-265.44,13.8,6.09
2022,4,26,8.76,4.41,6.59,9.92,-262.49,15.1,4.44
2022,4,27,8.13,3.42,5.78,8.84,-262.31,14.6,3.76
2022,4,28,8.81,4.0,6.4,9.79,-259.24,15.86,1.94
2022,4,29,8.73,4.46,6.59,10.41,-262.52,14.64,4.01
2022,4,30,8.15,4.71,6.43,9.69,-263.27,14.3,4.41
2022,5,1,9.39,5.03,7.21,11.07,-260.78,16.55,4.18
2022,5,2,9.37,5.99,7.68,10.58,-264.13,14.87,5.86
2022,5,3,7.92,4.73,6.33,8.75,-264.24,12.83,3.92
2022,5,4,9.75,5.6,7.67,11.43,-262.19,16.21,5.25
2022,5,5,9.22,5.3,7.26,10.99,-261.89,16.35,5.09
2022,5,6,9.0,4.08,6.54,10.58,-260.77,16.05,3.67
2022,5,7,9.15,4.91,7.03,10.78,-261.74,16.23,4.8
2022,5,8,9.01,5.13,7.07,10.56,-263.2,15.44,5.49
2022,5,9,9.06,4.74,6.9,10.62,-262.36,15.74,4.96
2022,5,10,7.1,3.86,5.48,8.73,-261.2,14.04,2.08
2022,5,11,6.85,2.13,4.49,8.55,-261.67,13.73,2.23
2022,5,12,8.96,4.98,6.98,10.76,-263.06,14.99,4.9
2022,5,13,9.26,5.0,7.12,10.96,-262.28,16.15,5.29
2022,5,14,9.1,3.93,6.51,11.12,-259.41,16.49,2.76
2022,5,15,9.12,4.17,6.65,11.05,-260.2,16.06,3.11
2022,5,16,8.14,4.01,6.08,10.08,-259.94,16.08,2.87
2022,5,17,6.94,3.0,4.98,8.62,-262.45,13.03,2.33
2022,5,18,8.53,4.21,6.37,10.35,-260.82,16.12,3.8
2022,5,19,8.46,3.55,6.01,10.37,-259.81,15.98,2.63
2022,5,20,8.24,3.44,5.84,10.06,-260.9,15.7,3.45
2022,5,21,8.6,3.37,5.98,10.36,-258.36,16.67,1.88
2022,5,22,9.76,3.49,6.62,11.73,-258.76,18.08,3.69
2022,5,23,9.83,3.01,6.41,11.67,-260.66,17.45,4.96
2022,5,24,5.54,-0.5,2.52,5.85,-264.52,11.64,3.01
2022,5,25,5.43,1.01,3.22,5.48,-263.76,11.37,1.98
2022,5,26,7.23,2.79,5.01,8.4,-260.16,14.43,1.44
2022,5,27,8.18,4.26,6.22,9.57,-263.09,14.26,4.21
2022,5,28,7.58,3.25,5.41,9.15,-259.98,15.19,2.03
2022,5,29,8.0,3.47,5.73,9.58,-260.55,15.39,2.79
2022,5,30,8.36,3.92,6.14,9.92,-260.51,15.66,3.03
2022,5,31,8.49,4.06,6.28,9.85,-262.42,15.31,4.58
2022,6,1,7.79,2.81,5.3,9.31,-261.5,14.28,2.63
2022,6,2,8.3,4.55,6.42,9.62,-264.25,13.83,4.93
2022,6,3,8.69,3.8,6.25,10.38,-261.49,15.45,3.8
2022,6,4,8.29,4.83,6.56,9.7,-264.5,13.74,5.1
2022,6,5,7.55,4.54,6.05,8.64,-264.88,12.93,4.66
2022,6,6,8.71,3.73,6.22,10.16,-260.04,16.25,3.14
2022,6,7,8.28,4.52,6.4,9.84,-262.82,14.65,4.33
2022,6,8,8.72,2.33,5.53,10.62,-259.08,16.76,2.69
2022,6,9,8.66,4.59,6.63,10.29,-263.61,14.44,4.9
2022,6,10,8.28,3.62,5.94,10.18,-263.03,14.87,4.75
2022,6,11,6.87,2.06,4.47,8.52,-260.02,14.83,1.71
2022,6,12,7.42,0.53,3.98,9.27,-257.46,16.47,0.78
2022,6,13,7.1,0.36,3.73,8.97,-258.13,15.82,0.8
2022,6,14,6.75,0.41,3.58,8.22,-257.77,15.45,0.08
2022,6,15,6.01,-1.65,2.18,7.01,-257.04,15.02,-1.1
2022,6,16,6.43,-1.89,2.27,7.18,-254.53,16.78,-1.84
2022,6,17,7.23,-0.65,3.3,8.37,-254.14,17.26,-1.74
2022,6,18,7.98,3.12,5.55,9.76,-261.91,14.68,3.44
2022,6,19,6.9,3.37,5.14,8.89,-262.74,13.04,2.62
2022,6,20,7.33,2.54,4.94,8.75,-262.67,13.51,3.05
2022,6,21,7.83,3.23,5.53,9.08,-261.06,15.02,2.93
2022,6,22,7.37,1.96,4.66,8.56,-260.19,15.18,2.22
2022,6,23,6.84,2.44,4.64,8.34,-260.85,13.86,1.56
2022,6,24,7.8,2.64,5.22,9.51,-261.88,14.47,3.19
2022,6,25,6.26,3.33,4.8,7.25,-264.63,10.87,2.35
2022,6,26,5.9,1.33,3.62,7.04,-260.01,13.28,0.14
2022,6,27,7.3,-1.47,2.91,8.26,-254.81,17.25,-1.1
2022,6,28,7.93,0.59,4.26,9.15,-254.81,17.83,-0.5
2022,6,29,8.33,3.37,5.85,9.95,-261.58,15.38,3.81
2022,6,30,8.27,0.25,4.26,9.49,-257.78,16.73,1.37
2022,7,1,7.18,-0.44,3.37,8.63,-256.62,16.15,-0.38
2022,7,2,7.55,0.63,4.09,9.08,-259.76,15.3,1.9
2022,7,3,7.7,3.1,5.4,9.63,-262.45,14.1,3.4
2022,7,4,8.05,3.0,5.52,9.85,-262.02,14.76,3.63
2022,7,5,7.82,0.9,4.36,9.33,-261.3,15.25,3.4
2022,7,6,7.05,1.35,4.2,8.8,-258.87,14.91,0.63
2022,7,7,8.51,2.44,5.48,10.44,-260.86,16.08,3.78
2022,7,8,8.23,3.5,5.86,10.17,-262.88,14.37,4.09
2022,7,9,8.73,3.3,6.01,10.62,-262.15,15.42,4.42
2022,7,10,8.94,4.02,6.48,10.79,-261.95,15.81,4.61
2022,7,11,9.6,4.1,6.85,11.56,-260.21,17.3,4.36
2022,7,12,9.16,4.5,6.83,10.98,-262.55,15.81,5.2
2022,7,13,9.09,3.87,6.48,11.22,-260.22,16.46,3.52
2022,7,14,9.65,2.86,6.26,11.85,-260.24,17.28,4.37
2022,7,15,10.2,4.84,7.52,11.72,-262.02,17.09,5.97
2022,7,16,8.83,4.62,6.73,10.62,-261.19,15.58,3.62
2022,7,17,7.8,3.19,5.49,9.85,-261.4,14.4,2.65
2022,7,18,8.35,4.42,6.39,9.9,-263.49,14.07,4.4
2022,7,19,8.03,2.81,5.42,9.84,-263.01,14.33,4.19
2022,7,20,8.26,1.77,5.01,10.18,-260.32,16.04,3.2
2022,7,21,8.44,-0.38,4.03,10.12,-256.5,17.25,0.59
2022,7,22,9.3,1.05,5.18,11.13,-258.33,17.87,3.05
2022,7,23,9.14,2.8,5.98,11.28,-259.27,17.21,3.33
2022,7,24,6.98,3.39,5.19,8.67,-266.96,10.57,4.38
2022,7,25,8.18,3.43,5.8,9.82,-262.83,14.41,4.09
2022,7,26,8.3,4.3,6.3,9.87,-263.21,13.93,3.99
2022,7,27,9.02,3.23,6.13,10.9,-260.94,16.8,4.59
2022,7,28,8.8,-0.56,4.12,10.26,-257.52,17.95,2.33
2022,7,29,7.7,0.52,4.12,8.9,-256.46,16.3,-0.38
2022,7,30,9.12,3.95,6.54,11.15,-260.2,16.8,3.86
2022,7,31,9.9,3.12,6.51,12.19,-258.54,18.27,3.65
2022,8,1,9.12,4.72,6.92,11.05,-262.25,15.89,5.0
2022,8,2,7.01,3.56,5.29,8.9,-261.53,14.18,2.56
2022,8,3,8.72,1.55,5.14,10.6,-258.41,17.24,2.49
2022,8,4,9.07,3.08,6.08,11.15,-260.91,16.38,4.15
2022,8,5,8.28,3.37,5.83,10.55,-259.87,15.88,2.6
2022,8,6,7.83,1.3,4.56,9.98,-260.74,15.09,2.69
2022,8,7,7.92,3.02,5.47,10.33,-260.71,15.3,2.87
2022,8,8,6.58,2.3,4.44,8.92,-261.63,13.73,2.21
2022,8,9,8.29,2.5,5.4,10.85,-259.96,15.98,2.78
2022,8,10,8.57,3.81,6.19,10.62,-262.95,14.97,4.76
2022,8,11,8.86,2.3,5.58,11.36,-260.14,16.69,3.68
2022,8,12,8.83,2.05,5.44,11.44,-259.13,17.12,3.11
2022,8,13,8.49,-0.36,4.07,11.01,-255.51,17.69,0.05
2022,8,14,9.25,1.28,5.26,11.84,-258.79,17.62,3.26
2022,8,15,9.64,3.89,6.76,12.09,-259.55,17.32,3.72
2022,8,16,10.69,4.9,7.8,13.25,-260.98,18.33,6.15
2022,8,17,11.61,2.14,6.87,14.12,-257.35,20.8,5.0
2022,8,18,11.24,5.18,8.21,13.79,-261.13,18.82,6.8
2022,8,19,7.77,4.37,6.07,9.19,-265.16,12.4,4.4
2022,8,20,7.9,0.43,4.16,10.17,-257.86,16.94,1.65
2022,8,21,7.12,-2.36,2.37,8.4,-256.67,16.72,0.24
2022,8,22,6.75,-2.38,2.19,8.21,-255.98,16.62,-0.55
2022,8,23,7.3,-0.33,3.49,9.35,-255.91,17.04,-0.2
2022,8,24,8.55,0.97,4.76,11.37,-259.16,17.15,3.15
2022,8,25,8.76,1.0,4.88,11.45,-259.89,16.91,3.65
2022,8,26,8.67,0.66,4.66,11.29,-259.77,16.86,3.48
2022,8,27,9.05,0.62,4.83,11.75,-258.6,17.69,3.14
2022,8,28,8.74,3.91,6.33,10.94,-263.35,15.19,5.4
2022,8,29,7.65,3.85,5.76,9.56,-264.49,13.38,4.73
2022,8,30,8.42,2.6,5.51,10.97,-261.83,15.69,4.37
2022,8,31,9.08,1.44,5.26,11.65,-256.85,17.93,1.62
2022,9,1,9.94,1.95,5.94,12.71,-258.01,18.88,3.74
2022,9,2,9.6,1.42,5.51,12.02,-259.17,18.17,4.19
2022,9,3,8.83,2.48,5.65,11.52,-260.67,16.27,3.8
2022,9,4,7.56,2.4,4.98,10.3,-261.24,14.46,2.55
2022,9,5,8.73,2.96,5.84,11.62,-260.48,16.55,3.87
2022,9,6,9.14,2.61,5.87,11.94,-259.92,17.47,4.24
2022,9,7,9.35,1.24,5.3,11.94,-256.8,18.37,2.01
2022,9,8,9.62,0.39,5.01,12.09,-256.44,19.22,2.51
2022,9,9,9.09,2.87,5.98,10.93,-261.55,16.55,4.94
2022,9,10,9.59,3.46,6.52,12.26,-260.81,16.8,4.46
2022,9,11,10.72,4.3,7.51,13.63,-258.48,19.31,4.64
2022,9,12,11.3,4.78,8.04,14.19,-258.86,19.95,5.66
2022,9,13,9.88,4.62,7.25,12.12,-259.63,17.21,3.69
2022,9,14,9.15,3.1,6.12,11.78,-258.3,17.34,2.49
2022,9,15,9.34,3.7,6.52,11.94,-259.91,17.83,4.58
2022,9,16,8.8,2.57,5.69,11.76,-260.24,16.49,3.58
2022,9,17,9.9,3.26,6.58,12.95,-259.25,18.34,4.44
2022,9,18,10.63,1.44,6.04,13.35,-258.19,19.58,4.62
2022,9,19,9.62,4.15,6.88,12.16,-260.3,17.57,4.72
2022,9,20,10.06,4.21,7.14,12.39,-260.61,17.38,4.84
2022,9,21,10.37,3.7,7.04,12.35,-260.63,17.37,4.86
2022,9,22,9.84,4.51,7.18,11.85,-262.7,16.01,5.55
2022,9,23,8.94,4.6,6.76,10.85,-261.02,15.6,3.47
2022,9,24,8.14,1.73,4.94,11.06,-259.06,16.73,2.64
2022,9,25,8.99,-0.59,4.2,12.07,-256.98,18.4,2.23
2022,9,26,6.9,2.54,4.72,9.44,-262.76,13.26,2.87
2022,9,27,9.58,3.01,6.3,11.96,-261.22,16.9,4.98
2022,9,28,10.19,3.13,6.66,13.01,-257.37,19.23,3.45
2022,9,29,8.44,1.29,4.87,11.64,-257.61,17.96,2.43
2022,9,30,6.59,1.56,4.08,8.49,-263.28,12.24,2.37
2022,10,1,8.58,3.15,5.87,11.41,-261.23,15.52,3.6
2022,10,2,9.55,3.71,6.62,12.37,-261.29,16.86,5.0
2022,10,3,9.54,4.24,6.89,12.34,-261.43,17.16,5.44
2022,10,4,7.19,2.42,4.8,10.05,-261.42,14.76,3.02
2022,10,5,9.4,2.23,5.82,12.03,-257.31,18.43,2.6
2022,10,6,9.44,2.96,6.2,11.82,-262.31,15.4,4.56
2022,10,7,7.55,3.62,5.59,9.65,-262.39,13.77,3.01
2022,10,8,9.96,3.93,6.94,13.11,-259.93,17.99,4.77
2022,10,9,9.34,3.16,6.26,12.02,-260.72,16.48,4.05
2022,10,10,9.14,4.62,6.88,11.14,-263.95,14.82,5.62
2022,10,11,9.36,3.82,6.59,12.18,-260.47,17.25,4.57
2022,10,12,11.1,2.02,6.56,14.48,-254.95,20.83,2.62
2022,10,13,11.76,2.69,7.23,15.22,-258.03,20.35,5.23
2022,10,14,8.69,4.35,6.52,11.42,-261.69,14.75,3.29
2022,10,15,6.76,2.04,4.4,8.63,-264.27,11.88,3.0
2022,10,16,9.65,2.92,6.29,12.7,-256.97,19.35,3.18
2022,10,17,9.93,3.32,6.62,13.17,-258.7,18.31,3.87
2022,10,18,9.42,3.92,6.67,12.3,-260.45,17.01,4.32
2022,10,19,10.88,3.57,7.23,14.18,-260.09,18.77,5.71
2022,10,20,10.73,1.4,6.07,13.83,-258.51,18.98,4.33
2022,10,21,11.03,2.37,6.7,14.18,-256.22,20.44,3.51
2022,10,22,8.49,5.23,6.86,10.48,-268.77,11.03,6.65
2022,10,23,9.74,3.9,6.82,12.53,-257.95,18.47,3.27
2022,10,24,10.33,5.21,7.77,13.01,-261.9,17.33,6.09
2022,10,25,11.14,4.51,7.83,13.98,-259.37,18.9,5.12
2022,10,26,9.09,4.12,6.61,11.07,-263.04,15.83,5.73
2022,10,27,11.13,3.14,7.14,14.04,-257.66,20.45,4.96
2022,10,28,11.34,3.24,7.29,14.31,-256.42,21.15,4.44
2022,10,29,8.98,3.01,6.0,10.85,-263.95,14.71,5.51
2022,10,30,11.05,2.89,6.98,13.65,-257.15,20.32,4.32
2022,10,31,11.07,3.94,7.51,13.78,-261.79,18.41,7.05
2022,11,1,9.71,3.71,6.71,12.3,-263.17,15.8,5.81
2022,11,2,7.2,5.53,6.37,8.39,-264.42,12.14,3.41
2022,11,3,8.48,5.63,7.05,9.82,-263.42,14.25,4.51
2022,11,4,8.51,6.38,7.44,9.66,-264.42,13.18,4.45
2022,11,5,8.79,6.26,7.52,10.16,-262.89,14.83,4.57
2022,11,6,7.73,5.91,6.82,8.58,-264.45,12.6,3.9
2022,11,7,7.15,4.99,6.07,8.39,-263.81,12.29,2.94
2022,11,8,6.66,4.18,5.42,7.62,-262.39,13.17,2.4
2022,11,9,6.87,4.22,5.54,7.83,-260.38,13.19,0.42
2022,11,10,5.49,3.83,4.66,6.16,-263.95,10.49,1.3
2022,11,11,7.69,2.36,5.02,7.9,-260.36,14.11,1.33
2022,11,12,8.58,2.6,5.59,8.88,-257.82,15.37,0.05
2022,11,13,9.31,6.17,7.74,10.08,-263.78,14.28,4.91
2022,11,14,8.58,6.73,7.65,9.34,-265.12,12.8,4.77
2022,11,15,8.35,7.2,7.77,8.98,-265.75,12.13,4.73
2022,11,16,7.91,6.63,7.27,8.43,-267.33,11.42,5.6
2022,11,17,7.62,5.65,6.64,8.51,-265.7,12.01,4.56
2022,11,18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,11,19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,11,20,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,11,21,9.38,7.19,8.29,9.68,-265.78,13.16,5.8
2022,11,22,6.58,4.77,5.67,7.1,-263.45,11.18,1.48
2022,11,23,6.15,4.4,5.28,6.67,-262.82,11.27,0.94
2022,11,24,7.47,5.95,6.71,8.32,-265.86,11.73,4.44
2022,11,25,7.23,5.05,6.15,8.4,-263.94,12.28,3.06
2022,11,26,6.73,3.8,5.26,7.51,-261.98,12.3,1.13
2022,11,27,6.41,4.02,5.22,6.77,-263.88,11.26,1.99
2022,11,28,7.48,4.18,5.83,8.16,-260.24,13.62,0.71
2022,11,29,7.6,6.05,6.83,8.32,-265.7,11.69,4.24
2022,11,30,8.58,6.12,7.35,9.18,-262.12,14.21,3.18
2022,12,1,9.04,5.73,7.38,10.11,-262.12,15.12,4.08
2022,12,2,7.26,3.83,5.54,8.53,-260.82,13.54,1.22
2022,12,3,6.35,3.23,4.79,6.99,-263.89,11.43,2.16
2022,12,4,6.65,1.85,4.25,7.35,-260.69,12.96,0.5
2022,12,5,7.16,4.65,5.9,8.44,-265.31,11.38,3.54
2022,12,6,7.32,4.55,5.94,8.52,-264.6,12.08,3.53
2022,12,7,7.46,4.99,6.23,8.48,-265.67,11.72,4.23
2022,12,8,7.45,5.34,6.4,7.9,-267.08,10.38,4.31
2022,12,9,7.47,6.08,6.77,8.08,-266.98,11.23,5.07
2022,12,10,7.42,5.19,6.3,8.28,-264.9,12.17,3.92
2022,12,11,7.45,4.65,6.05,8.15,-264.57,11.92,3.33
2022,12,12,6.54,5.01,5.77,7.58,-264.35,11.41,2.61
2022,12,13,7.07,5.06,6.07,8.17,-263.94,12.16,2.95
2022,12,14,8.24,5.72,6.98,9.06,-262.61,13.56,3.02
2022,12,15,8.62,6.81,7.72,8.93,-266.96,12.09,5.9
2022,12,16,7.94,6.27,7.11,9.01,-265.7,12.4,4.95
2022,12,17,7.9,5.78,6.84,9.07,-263.13,13.52,3.5
2022,12,18,7.37,5.11,6.24,8.76,-261.94,13.51,2.3
2022,12,19,7.56,5.73,6.65,8.05,-265.08,11.89,3.83
2022,12,20,6.89,4.87,5.88,7.24,-263.06,11.9,1.81
2022,12,21,8.28,6.63,7.45,8.82,-266.13,11.82,4.8
2022,12,22,8.58,7.15,7.87,8.98,-266.1,12.26,5.21
2022,12,23,9.21,6.83,8.02,9.76,-265.02,13.61,5.48
2022,12,24,9.41,6.83,8.12,9.96,-264.19,14.17,5.21
2022,12,25,8.85,6.8,7.83,9.33,-265.86,13.25,5.96
2022,12,26,7.48,6.37,6.93,7.91,-268.69,10.07,5.62
2022,12,27,6.92,5.16,6.05,7.66,-262.1,12.55,1.48
2022,12,28,7.1,4.26,5.68,6.73,-260.3,13.24,0.39
2022,12,29,8.57,7.06,7.82,8.82,-267.96,11.48,6.28
2022,12,30,7.84,6.83,7.34,8.17,-268.6,10.4,5.87
2022,12,31,7.89,6.17,7.03,8.94,-265.1,11.77,3.73
